PSRJ,RAJD,RAJD_ERR,DECJD,DECJD_ERR,DM,P0,W50,astrometry_err,racsmatch
J1831-1223,277.80345833333325,0.0004166666666666,-12.391944444444444,0.0030555555555555,342.0,2.857941001266995,92.1,0.003083833793218619,
J1831-1329,277.9831666666666,0.00025,-13.498888888888889,0.0022222222222222,338.0,2.1656793503106737,47.1,0.0022362405069531704,
J1831-1423,277.8712499999999,0.000125,-14.39611111111111,0.0011111111111111,352.0,0.5079451952428784,23.0,0.0011181202534765852,
J1832-0644,278.1777916666667,0.0002083333333333,-6.733833333333333,0.0007777777777777,574.3,0.7442954193927767,28.0,0.0008051962800352353,
J1832-0827,278.15422083333334,8.333333333333332e-06,-8.451027777777776,0.0003333333333333,300.869,0.6473255991879202,5.1,0.0003334374837290093,RACS_1824-06A_1364
J1832-0836,278.11496534438913,1.2118794322730816e-08,-8.61528667610571,3.9371111920168466e-08,28.19086,0.0027191120210188,0.058,4.119404847386433e-08,
J1832-1021,278.1702746087451,1.0273347574332376e-05,-10.359103739600773,3.948046364564844e-05,474.14,0.3303540894431688,8.1,4.07952041306133e-05,
J1833-0209,278.2725458333333,3.333333333333333e-05,-2.154555555555556,8.333333333333333e-05,325.4,0.291930632181,17.4,8.975274678557507e-05,
J1833-0338,278.4245604166666,4.1666666666666667e-07,-3.6511827777777777,2.7777777777777776e-07,234.538,0.6867328372449726,5.4,5.007710104811096e-07,RACS_1824-06A_1240
J1833-0556,278.412,0.0006666666666666,-5.934722222222223,0.0025,461.0,1.521545169747569,69.0,0.0025873624493766537,
J1833-0559,278.28166666666664,0.0002083333333333,-5.990277777777778,0.0013888888888888,346.7,0.4834588800771151,47.0,0.0014044269733441213,RACS_1824-06A_1315
J1833-0827,278.4177833333333,1.25e-05,-8.458777777777778,0.0005,410.95,0.085288151397383,4.6,0.0005001562255935639,RACS_1824-06A_1255
J1833-0831,278.434875,0.000125,-8.518805555555556,0.0001111111111111,,7.565408383657232,,0.0001672443691498856,
J1833-1034,278.389875,8.333333333333333e-05,-10.56875,8.333333333333333e-05,169.5,0.0618836500106328,2.3,0.00011785113019775792,RACS_1831-12A_2611
J1833-1055,278.4933333333333,0.000125,-10.925277777777778,0.0008333333333333,543.0,0.6336402981719819,24.2,0.0008426561840064955,
J1833-6023,278.31166666666667,0.0016666666666666,-60.38444444444444,0.0011111111111111,35.0,1.8894355004,58.0,0.0020030840419243768,RACS_1812-62A_2364
J1834-0010,278.5718959603588,0.0001975711784805,-0.1814663688108415,0.000488290090908,88.65,0.5209543111288175,40.0,0.000526746223000333,RACS_1824+00A_1365
J1834-0031,278.7128875,5.8333333333333326e-05,-0.5261944444444445,0.0001666666666666,155.1,0.3295319224881146,4.8,0.00017658016750341283,
J1834-0426,278.6066740390854,1.2001882663621176e-05,-4.437732240467453,3.932562658300673e-05,79.308,0.2901081932010382,88.0,4.111629960997726e-05,RACS_1824-06A_1135
J1834-0602,278.6582083333333,0.000125,-6.043055555555555,0.0008333333333333,445.0,0.4879135916993522,16.8,0.0008426561840064955,
J1834-0633,278.62187499999993,0.0006249999999999,-6.550305555555555,0.00175,707.0,0.3173148827919981,101.6,0.0018582585934147798,RACS_1824-06A_1133
J1834-0731,278.56654166666664,8.333333333333333e-05,-7.518313888888889,1.9444444444444445e-05,288.3,0.5129952702786045,40.0,8.55717877819409e-05,
J1834-0742,278.6305,0.000125,-7.705722222222223,0.0003888888888888,552.0,0.7883535665346244,26.0,0.00040848447694026937,
J1834-0845,278.7171583333333,0.0001666666666666,-8.765561111111111,0.0001666666666666,,2.4823018,,0.00023570226039542158,
J1834-1202,278.5963333333333,0.000125,-12.040666666666668,0.0003611111111111,342.4,0.6102587819565641,60.0,0.00038213379144992296,
J1834-1710,278.7225041666666,2.5e-05,-17.180555555555557,0.0005555555555555,123.8,0.358306049291,12.2,0.0005561177710778359,RACS_1845-18A_5676
J1834-1855,278.6914166666666,0.0002083333333333,-18.93305555555556,0.0016666666666666,185.2,1.4656557713318956,32.0,0.001679637030895461,
J1835-0114,278.8413245833333,3.7499999999999992e-06,-1.2426694444444446,5.555555555555556e-06,98.253,0.005116387644239,0.2,6.702738062229808e-06,
J1835-0349,278.8039416666666,5e-05,-3.819416666666666,0.00025,269.6,0.8418645185892316,14.0,0.00025495097567963923,
J1835-0522,278.7838333333333,0.0002083333333333,-5.368888888888889,0.0008333333333333,456.0,1.087749188408619,23.0,0.0008589803386703055,
J1835-0600,278.8343749999999,0.0002083333333333,-6.0,0.0011111111111111,780.0,2.2217871479,29.0,0.0011304736525069071,
J1835-0643,278.77317065841163,5.838081949766157e-05,-6.718432819867103,0.0001566460439449,464.8,0.3058300977124275,37.0,0.00016717147833528924,RACS_1824-06A_1055
J1835-0847,278.9405,0.0002083333333333,-8.78888888888889,0.0008333333333333,850.0,0.84649413462,46.0,0.0008589803386703055,
J1835-0924,278.90841666666665,0.0005,-9.4075,0.0036111111111111,471.0,0.859192035203777,41.6,0.003645562159227304,
J1835-09242,278.840925,6.666666666666666e-05,-9.404416666666666,0.0002777777777777,500.0,0.235248924972,27.1,0.00028566578071508974,
J1835-0928,278.84258333333327,0.000125,-9.467222222222222,0.0005555555555555,450.0,0.62173399423,39.5,0.0005694444444443903,
J1835-0944,278.94438749999995,2.5e-05,-9.740888888888888,0.0001111111111111,276.2,0.1453473803401165,7.0,0.00011388888888887806,
J1835-0946,278.9369166666666,0.0003749999999999,-9.777222222222225,0.0008333333333333,193.3,0.3795361060144529,4.0,0.0009138213416441497,
J1835-1020,278.98990999999995,4.166666666666666e-06,-10.334583333333336,1.6666666666666667e-05,115.9,0.3024495840703481,5.3,1.717960677340692e-05,
J1835-1106,278.8267083333333,0.0002083333333333,-11.104472222222222,0.00025,132.679,0.1659176348391298,3.9,0.0003254270698294226,RACS_1831-12A_2399
J1835-15,278.975,0.0,-15.59027777777778,0.0,22.9,,,0.0,
J1835-1548,278.95970833333325,0.0004166666666666,-15.810555555555556,0.0027777777777777,327.0,0.6704856623812179,17.0,0.0028088539466883415,
J1835-3259B,278.93945999999994,4.1666666666666667e-07,-32.990411111111115,2.777777777777778e-06,63.5083,0.0018302930799293,0.4,2.8088539466884285e-06,
J1836+51,279.0,0.0,51.0,0.0,44.4,0.692,19.0,0.0,
J1836+5925,279.056975,0.0001124999999999,59.425041666666665,5.555555555555556e-05,,0.1732638360281981,,0.00012546979617845852,
J1836-0436,279.21578970015634,8.666092297614624e-06,-4.610465394519944,2.948628016618427e-05,231.5,0.3542365077177134,9.3,3.073339997054487e-05,
J1836-0517,279.105,0.0004583333333333,-5.293055555555555,0.0011111111111111,564.0,0.457245030441823,13.0,0.0012019306742399735,
J1836-1008,279.22468793833343,2.045654883060253e-05,-10.135652257267717,6.882967128511845e-05,316.98,0.5627107361360836,7.7,7.180525077789427e-05,RACS_1831-12A_2188
J1836-1324,279.2178625,3.749999999999999e-05,-13.409333333333334,0.0001388888888888,157.33,0.1787563517731439,1.6,0.00014386234203837164,
J1836-2354A,279.10602166666666,4.1666666666666667e-07,-23.91455277777777,8.333333333333334e-06,89.107,0.0033543360829062,,8.34374349770866e-06,
J1836-2354B,279.1014625,1.25e-05,-23.90797222222222,0.0001944444444444,93.3,0.003232273969155,,0.0001948458159039895,
J1837+0053,279.3685416666666,0.0002916666666666,0.8869444444444444,0.0008333333333333,124.0,0.4735125297829605,49.0,0.0008829008375173253,
J1837+1221,279.2796666666666,0.0001666666666666,12.365,0.0001666666666666,100.6,1.96353198352,9.6,0.00023570226039542158,
J1837-0045,279.3839711936959,7.861173127194837e-05,-0.7529559595481154,0.0001949675609245,86.98,0.6170366955405528,8.4,0.000210219300033136,
J1837-0559,279.34855,2.5e-05,-5.9912777777777775,5.555555555555556e-05,319.5,0.2010637223734429,9.0,6.092142277628141e-05,
J1837-0604,279.4314583333333,4.1666666666666665e-05,-6.080277777777778,0.0002777777777777,462.0,0.09629420774,14.0,0.0002808853946687659,
J1837-0653,279.3110395997351,9.744609137326548e-05,-6.883920467437055,0.000294176565524,316.1,1.9058087060664768,54.0,0.0003098960994065964,
J1837-0822,279.415225,4.1666666666666665e-05,-8.370111111111111,0.0001944444444444,506.0,1.099195959243,49.0,0.00019885862587879478,
J1837-1243,279.2892083333333,0.000125,-12.732222222222225,0.0008333333333333,300.0,1.8760185243541811,24.4,0.0008426561840064955,
J1837-1837,279.4760416666667,4.1666666666666665e-05,-18.61888888888889,0.0005555555555555,100.74,0.618357697387,7.9,0.0005571158644480441,
J1838+1523,279.69491666666664,4.1666666666666665e-05,15.390388888888888,2.777777777777778e-05,68.26,0.5491606020001913,27.0,5.007710104811096e-05,
J1838+1650,279.679425,1.6666666666666664e-05,16.837791666666664,1.6666666666666667e-05,32.95162,1.90196739931,72.0,2.3570226039551585e-05,
J1838-0107,279.66426249999995,8.333333333333332e-06,-1.1301777777777775,2.777777777777778e-05,268.9,0.4444257246169,34.4,2.9000851413640416e-05,
J1838-0537,279.73341666666664,0.000125,-5.619166666666668,0.0005555555555555,,0.1457077401520841,,0.0005694444444443903,
J1838-0549,279.65860416666663,2.5e-05,-5.820027777777778,8.333333333333333e-05,276.6,0.2353113806030848,7.6,8.700255424092126e-05,
J1838-0624,279.71575,0.0004583333333333,-6.415,0.0011111111111111,424.0,0.9271777415095478,36.0,0.0012019306742399735,
J1838-0655,279.5130416666666,8.333333333333333e-05,-6.925944444444445,8.333333333333333e-05,,0.070498243969,,0.00011785113019775792,
J1838-1046,279.6103333333333,0.0001666666666666,-10.7825,0.0011111111111111,209.3,1.2183535963166587,16.6,0.0011235415786753505,
J1838-1849,279.64079166666664,0.0001666666666666,-18.83305555555556,0.0013888888888888,169.9,0.48824200896,,0.001398853145779256,
J1839-0141,279.77910333333324,3.541666666666666e-05,-1.698888888888889,5.555555555555556e-05,293.2,0.93326558076,13.0,6.588444452876717e-05,
J1839-0223,279.9918,1.25e-05,-2.385972222222222,0.0004444444444444,330.0,1.26679012424,46.0,0.0004446201909467128,
J1839-0321,279.90633333333324,3.333333333333333e-05,-3.353,8.333333333333333e-05,450.5,0.2387821834637165,7.0,8.975274678557507e-05,
J1839-0332,279.9857625,5e-05,-3.549611111111111,0.0001666666666666,195.1,2.67568226451,31.0,0.00017400510848177865,
J1839-0402,279.9627499999999,0.000125,-4.04025,0.0003333333333333,236.6,0.5209396795467541,7.6,0.0003560001560548659,
J1839-0436,279.7502666666666,3.749999999999999e-05,-4.615972222222222,0.0001944444444444,292.7,0.149460655761978,6.9,0.00019802750307795978,
J1839-0459,279.92757916666665,8.333333333333333e-05,-4.999666666666667,0.0004444444444444,237.0,0.5853190378249676,22.0,0.00045218946100272593,
J1839-0627,279.83525,0.000125,-6.459444444444444,0.0013888888888888,92.49,0.4849136790768849,19.0,0.0013945025441636043,
J1839-0643,279.79084583333326,5.8333333333333326e-05,-6.729222222222222,0.0004166666666666,493.5,0.449548149848491,24.0,0.00042073018537874525,
J1839-0905,279.9727499999999,0.000125,-9.08725,0.0002222222222222,344.5,0.4189749036413082,18.0,0.0002549661076483948,
J1839-1238,279.93211666666656,7.916666666666666e-05,-12.644638888888888,0.0005,169.8,1.9114280225111764,28.0,0.0005062285660757511,
J1840+0214,280.14202916666665,7.916666666666666e-05,2.248527777777778,0.0001666666666666,182.4,0.7974780753035112,11.0,0.0001845132485456442,
J1840+5640,280.18557166666665,4.1666666666666667e-07,56.68190333333333,2.7777777777777776e-07,26.77163,1.6528618528869268,27.1,5.007710104811096e-07,
J1840-0445,280.18958333333336,0.0012499999999999,-4.752222222222223,0.0036111111111111,379.0,0.42231632097,22.4,0.0038213379144992916,
J1840-0559,280.09658333333334,0.0001666666666666,-5.987833333333334,0.0005,319.1,0.859368466807663,17.0,0.0005270462766947088,
J1840-0626,280.0679583333333,0.0002083333333333,-6.437611111111111,0.0014444444444444,748.0,1.8933526999,37.0,0.0014593911507419987,
J1840-0643,280.03725083333336,5.416666666666665e-06,-6.726683333333334,2.2222222222222223e-05,494.0,0.0355778732745074,,2.2872853741315382e-05,
J1840-0753,280.1983333333333,0.0004166666666666,-7.892222222222221,0.0016666666666666,691.0,0.4378690017,140.1,0.001717960677340611,RACS_1849-06A_4673
J1840-0809,280.1390208333333,2.5e-05,-8.151005555555557,1.1111111111111112e-05,349.8,0.955673269302079,9.3,2.7357938338322515e-05,RACS_1849-06A_4702
J1840-0815,280.0573166666667,3.749999999999999e-05,-8.252466666666667,1.1111111111111112e-05,233.2,1.0964411403822818,24.0,3.911146622313533e-05,RACS_1849-06A_4735
J1840-1122,280.100275,7.916666666666666e-05,-11.36963888888889,0.0004444444444444,311.0,0.9409616166112345,10.0,0.00045144016802739484,
J1840-1207,280.22409166666665,3.333333333333333e-05,-12.125722222222224,0.0001666666666666,290.9,0.7544704271922604,15.0,0.00016996731711969412,
J1840-1419,280.1376666666667,4.1666666666666665e-05,-14.318472222222224,0.00025,19.4,6.597562522421646,2.6,0.00025344843876242584,
J1841+0130,280.3240041666666,3.333333333333333e-05,1.5046944444444443,8.333333333333333e-05,125.88,0.0297727753332153,6.0,8.975274678557507e-05,
J1841+0912,280.4831609813088,1.2663061777826224e-05,9.20204348286016,1.699318239321889e-05,49.1579,0.3813192941282139,9.3,2.1192484078990078e-05,RACS_1849+06A_3856
J1841-0157,280.4841958333333,8.333333333333333e-05,-1.9651666666666667,0.0002222222222222,475.0,0.6633210979805031,22.0,0.00023733343736991063,
J1841-0310,280.357875,0.0005833333333333,-3.1725,0.0025,216.0,1.657656458163108,59.0,0.00256715363345822,
J1841-0345,280.41116666666665,0.0002083333333333,-3.811833333333333,0.0004444444444444,194.32,0.2040681150561802,12.0,0.000490849917974176,
J1841-0425,280.27359583333333,4.166666666666666e-06,-4.422083333333334,1.9444444444444445e-05,325.487,0.1861488579562602,4.9,1.9885862587883825e-05,
J1841-0456,280.3305958333333,0.000125,-4.9364333333333335,8.333333333333333e-05,,11.788978418058678,,0.0001502313031443329,
J1841-0500,280.3255833333333,0.0002083333333333,-5.005416666666667,0.0002222222222222,532.0,0.9129158020812091,,0.0003046071138813681,
J1841-0524,280.4555,0.0002083333333333,-5.408194444444445,0.0003333333333333,284.5,0.4457489310784788,16.0,0.0003930825471689792,
J1841-7845,280.35791666666665,0.0016666666666666,-78.75416666666666,0.0011111111111111,41.0,0.3536025329,22.0,0.0020030840419243768,
J1842+0257,280.628875,0.0001666666666666,2.966333333333333,0.0003888888888888,146.0,3.0882557929477428,60.0,0.00042309850588122033,
J1842+0358,280.570925,2.5e-05,3.976472222222222,8.333333333333333e-05,109.9,0.2333262066792746,3.6,8.700255424092126e-05,
J1842+0638,280.54167499999994,7.083333333333332e-05,6.637499999999999,0.0001944444444444,212.2,0.313016401037854,13.0,0.0002069444444444027,
J1842+1332,280.6248333333333,0.00025,13.53375,0.00025,102.5,0.47160357893,96.0,0.00035355339059327376,RACS_1831+12A_1325
J1842-0153,280.74112499999995,5.416666666666666e-05,-1.89075,0.0001666666666666,427.2,1.0542282503798597,25.0,0.00017524784037337902,
J1842-0309,280.57925,0.0002083333333333,-3.162777777777778,0.0008333333333333,955.0,0.4049196437211607,43.0,0.0008589803386703055,
J1842-0359,280.6103749999999,4.1666666666666665e-05,-4.000422222222222,1.9444444444444445e-05,195.98,1.839944701185472,280.0,4.5980403770130134e-05,RACS_1849-06A_4492
J1842-0415,280.5470375,5.416666666666666e-05,-4.260611111111111,0.0001944444444444,183.78,0.5266822415746949,10.0,0.00020184813537179168,
J1842-0612,280.67937499999994,0.0004166666666666,-6.21,0.0013888888888888,485.0,0.5644753799870378,53.0,0.0014500425706819166,
J1842-0800,280.7289291666666,5.416666666666666e-05,-8.014861111111111,0.0001944444444444,188.6,1.25546857429,15.0,0.00020184813537179168,
J1842-0905,280.59229166666665,8.333333333333333e-05,-9.091666666666669,8.333333333333333e-05,343.4,0.3446460118633147,6.1,0.00011785113019775792,
J1842-39,280.49999999999994,0.0,-39.0,0.0,47.6,0.374,18.0,0.0,
J1843+0119,280.84958333333327,0.000125,1.3241944444444445,0.0002222222222222,252.1,1.26699835538,4.0,0.0002549661076483948,
J1843+2024,280.8590833333333,0.0002916666666666,20.415166666666664,0.0003333333333333,85.3,3.4065386707,29.0,0.00044292274219720804,
J1843-0000,280.86652083333325,3.749999999999999e-05,-0.0115277777777777,5.555555555555556e-05,101.8,0.8803343217032104,26.0,6.702738062229808e-05,RACS_1849+00A_3420
J1843-0050,280.903,0.00025,-0.8361111111111111,0.0008333333333333,507.0,0.7825984686111523,19.1,0.0008700255424091806,
J1843-0137,280.8026249999999,0.000125,-1.629527777777778,0.0003333333333333,486.0,0.6698723866538295,18.0,0.0003560001560548659,
J1843-0211,280.87636666666657,8.333333333333333e-05,-2.184111111111111,0.0001944444444444,441.7,2.027524388716368,20.0,0.00021154925294062328,
J1843-0355,280.77776249999994,3.333333333333333e-05,-3.9323888888888887,8.333333333333333e-05,797.7,0.1323139719275114,19.1,8.975274678557507e-05,
J1843-0408,280.9309999999999,0.0002916666666666,-4.134444444444445,0.0008333333333333,246.0,0.7819336997294549,12.0,0.0008829008375173253,
J1843-0459,280.8651791666666,7.499999999999998e-05,-4.991777777777778,0.0003611111111111,444.1,0.754963370071576,60.0,0.0003688173458066922,
J1843-0510,280.79054999999994,5e-05,-5.167916666666667,0.0001388888888888,257.0,0.671613828819,28.0,0.00014761478061754328,
J1843-0702,280.84349583333324,8.333333333333332e-06,-7.0485,0.0003888888888888,228.6,0.1916145777712828,3.7,0.0003889781643558028,
J1843-0744,280.7728624999999,3.333333333333333e-05,-7.741694444444445,0.0001388888888888,321.0,0.475392526561,9.3,0.00014283289035749624,
J1843-0806,280.86964583333327,4.583333333333332e-05,-8.112472222222221,0.0001944444444444,215.8,0.5364136655056901,20.0,0.0001997732124678777,
J1843-1113,280.9219246541666,5e-08,-11.225296833333331,1.9444444444444445e-07,59.95797,0.0018456663232093,0.25,2.0077012221769613e-07,RACS_1831-12A_1207
J1843-1448,280.75572916666664,1.2499999999999997e-06,-14.803502777777778,8.333333333333334e-06,114.544,0.0054713308755095,1.0,8.426561840065286e-06,
J1843-1507,280.89002916666664,2.9166666666666663e-05,-15.1175,0.0002222222222222,215.5,0.5835503773621201,6.3,0.00022412811178836376,
J1844+0115,281.16894749999994,1.2499999999999997e-06,1.259715,3.055555555555555e-06,148.25,0.0041855439366642,,3.3013512011124197e-06,
J1844+1454,281.22872749999993,4.583333333333333e-06,14.903922222222224,8.333333333333334e-06,41.48555,0.3754633785228405,11.0,9.510593508761106e-06,RACS_1856+12A_4730
J1844-0030,281.17124583333333,7.916666666666666e-05,-0.5071666666666667,0.0003611111111111,603.2,0.6410978512177298,14.0,0.0003696871592022156,
J1844-0244,281.1873928031503,8.035553814566625e-05,-2.744702022260728,0.0001739877581467,422.13,0.5077223221176956,21.0,0.0001916474693169576,
