Gaussian_ID,RA,Dec,Total_flux_Source,S_Code
RACS_0913-50A_7693,134.822113,-47.54007,72769.611,M
RACS_0913-50A_7692,134.796847,-47.506493,72769.611,M
RACS_0913-50A_7691,134.754963,-47.517303,72769.611,M
RACS_0913-50A_7690,134.764093,-47.483454,72769.611,M
RACS_0913-50A_7689,134.826056,-47.487901,72769.611,M
RACS_0913-50A_7688,134.723777,-47.472932,72769.611,M
RACS_0913-50A_7687,134.761959,-47.506123,72769.611,M
RACS_0913-50A_7686,134.781718,-47.50001,72769.611,M
RACS_0913-50A_9719,134.77687,-47.497892,72769.611,M
RACS_0913-50A_7684,134.764137,-47.53709,72769.611,M
RACS_0913-50A_7682,134.761484,-47.513134,72769.611,M
RACS_0913-50A_7681,134.757461,-47.523144,72769.611,M
RACS_0913-50A_7680,134.787987,-47.512444,72769.611,M
RACS_0913-50A_7679,134.76666,-47.498689,72769.611,M
RACS_0913-50A_7678,134.748018,-47.48808,72769.611,M
RACS_0913-50A_7685,134.786141,-47.529967,72769.611,M
RACS_0913-50A_7777,134.701065,-47.604204,2511.58,M
RACS_0913-50A_7778,134.724528,-47.602489,2511.58,M
RACS_0913-50A_7779,134.675227,-47.596961,2511.58,M
RACS_0913-50A_7780,134.664774,-47.578248,2511.58,M
RACS_0929-43A_5746,141.866019,-47.119695,1768.844,M
RACS_0929-43A_5747,141.893433,-47.11575,1768.844,M
RACS_0929-43A_5752,141.86083,-47.126646,1768.844,M
RACS_0929-43A_5749,141.858019,-47.132376,1768.844,M
RACS_0929-43A_5750,141.901692,-47.110004,1768.844,M
RACS_0929-43A_5751,141.85356,-47.12524,1768.844,M
RACS_0929-43A_5748,141.885007,-47.109125,1768.844,M
RACS_0929-43A_5755,141.893085,-47.110084,1768.844,M
RACS_0929-43A_5754,141.893674,-47.104493,1768.844,M
RACS_0929-43A_5761,141.907118,-47.115165,1768.844,M
RACS_0929-43A_5760,141.897278,-47.10876,1768.844,M
RACS_0929-43A_5753,141.868598,-47.128552,1768.844,M
RACS_0929-43A_5758,141.903795,-47.104892,1768.844,M
RACS_0929-43A_5757,141.905564,-47.090592,1768.844,M
RACS_0929-43A_5756,141.848251,-47.119852,1768.844,M
RACS_0929-43A_5759,141.889777,-47.102007,1768.844,M
RACS_0931-56A_3337,146.131856,-54.289897,1742.838,M
RACS_0931-56A_3338,146.147278,-54.287763,1742.838,M
RACS_0931-56A_4147,145.164417,-57.380738,1685.617,S
RACS_0931-56A_7520,139.927939,-53.671104,4257.077,M
RACS_0931-56A_7521,139.931707,-53.669094,4257.077,M
RACS_0931-56A_7522,139.92593,-53.676248,4257.077,M
RACS_0931-56A_7800,139.38604,-54.925157,4644.736,M
RACS_0931-56A_7798,139.387741,-54.918564,4644.736,M
RACS_0931-56A_7797,139.381153,-54.929751,4644.736,M
RACS_0931-56A_7799,139.379628,-54.938597,4644.736,M
RACS_0931-56A_7795,139.382674,-54.932384,4644.736,M
RACS_0931-56A_7796,139.386528,-54.921471,4644.736,M
RACS_0931-56A_10735,139.393475,-54.602133,1259.727,M
RACS_0931-56A_7816,139.365586,-54.595318,1259.727,M
RACS_0931-56A_7817,139.388646,-54.602283,1259.727,M
RACS_0931-56A_7818,139.371621,-54.598669,1259.727,M
RACS_0950-50A_3464,151.014624,-51.394561,1010.873,M
RACS_0950-50A_3463,151.016983,-51.39234,1010.873,M
RACS_0950-50A_4757,149.051293,-50.856406,1279.639,M
RACS_0950-50A_4758,149.077905,-50.858886,1279.639,M
RACS_0950-50A_5356,148.222377,-48.869209,1085.717,M
RACS_0950-50A_5355,148.211973,-48.866944,1085.717,M
RACS_0950-50A_5427,148.160789,-53.253604,1296.426,M
RACS_0950-50A_5428,148.159082,-53.251182,1296.426,M
RACS_0950-50A_9132,143.252528,-49.929261,1672.266,M
RACS_0950-50A_11591,143.251951,-49.938309,1672.266,M
RACS_0950-50A_11592,143.251708,-49.920371,1672.266,M
RACS_1014-56A_2323,157.869475,-58.021976,15876.215,M
RACS_1014-56A_2324,157.883159,-58.052109,15876.215,M
RACS_1014-56A_2325,157.86043,-58.032067,15876.215,M
RACS_1014-56A_2326,157.851861,-58.002315,15876.215,M
RACS_1014-56A_2328,157.850488,-58.026005,15876.215,M
RACS_1014-56A_2329,157.876461,-58.004226,15876.215,M
RACS_1014-56A_2330,157.795745,-58.040367,15876.215,M
RACS_1014-56A_2331,157.824385,-58.017626,15876.215,M
RACS_1014-56A_2332,157.901436,-58.030503,15876.215,M
RACS_1014-56A_2327,157.922697,-58.001148,15876.215,M
RACS_1014-56A_2322,157.920271,-58.0182,15876.215,M
RACS_1014-56A_2319,157.842412,-58.060227,15876.215,M
RACS_1014-56A_2320,157.851267,-58.042978,15876.215,M
RACS_1014-56A_2307,157.90813,-58.013531,15876.215,M
RACS_1014-56A_2321,157.88657,-58.038042,15876.215,M
RACS_1014-56A_2308,157.871431,-58.029657,15876.215,M
RACS_1014-56A_2309,157.921776,-58.02999,15876.215,M
RACS_1014-56A_2310,157.865152,-58.024938,15876.215,M
RACS_1014-56A_2311,157.876762,-58.040153,15876.215,M
RACS_1014-56A_2317,157.895757,-58.011176,15876.215,M
RACS_1014-56A_2313,157.834381,-58.049952,15876.215,M
RACS_1014-56A_2314,157.850602,-58.032459,15876.215,M
RACS_1014-56A_2315,157.828791,-58.047218,15876.215,M
RACS_1014-56A_2316,157.869611,-58.040044,15876.215,M
RACS_1014-56A_2318,157.913507,-57.995006,15876.215,M
RACS_1014-56A_2312,157.86821,-58.033315,15876.215,M
RACS_1014-56A_2550,157.332377,-57.431241,3282.057,M
RACS_1014-56A_2551,157.375907,-57.431882,3282.057,M
RACS_1014-56A_2547,157.341087,-57.447241,3282.057,M
RACS_1014-56A_2543,157.323854,-57.430204,3282.057,M
RACS_1014-56A_2544,157.352832,-57.444682,3282.057,M
RACS_1014-56A_2548,157.37845,-57.441124,3282.057,M
RACS_1014-56A_2549,157.358801,-57.415193,3282.057,M
RACS_1014-56A_2545,157.366829,-57.450601,3282.057,M
RACS_1014-56A_2546,157.380118,-57.445858,3282.057,M
RACS_1014-56A_3088,156.066698,-55.917275,1971.322,S
RACS_1014-56A_9768,156.04843,-57.780011,201167.387,M
RACS_1014-56A_3097,156.159123,-57.753312,201167.387,M
RACS_1014-56A_9769,156.034537,-57.778825,201167.387,M
RACS_1014-56A_3106,156.092137,-57.822806,20463.368,S
RACS_1014-56A_3160,155.999973,-57.702643,14667.005,M
RACS_1014-56A_3161,155.952065,-57.711019,14667.005,M
RACS_1014-56A_3574,155.053145,-58.059044,1187.197,M
RACS_1014-56A_3572,155.063834,-58.053647,1187.197,M
RACS_1014-56A_3573,155.066041,-58.063603,1187.197,M
RACS_1014-56A_9779,154.950946,-58.124552,1996.198,M
RACS_1014-56A_9780,154.892227,-58.122959,1996.198,M
RACS_1014-56A_9791,154.168757,-57.866586,1707.963,S
RACS_1014-56A_4239,153.53401,-57.674907,1729.824,M
RACS_1014-56A_4240,153.526338,-57.682501,1729.824,M
RACS_1014-56A_4241,153.530135,-57.694266,1729.824,M
RACS_1014-56A_4242,153.610686,-57.661126,1729.824,M
RACS_1014-56A_4243,153.617208,-57.650819,1729.824,M
RACS_1014-56A_5036,152.15168,-56.9025,1419.648,S
RACS_1014-56A_5275,151.62112,-57.205897,13523.286,M
RACS_1014-56A_5274,151.653391,-57.225306,13523.286,M
RACS_1014-56A_5273,151.673889,-57.197321,13523.286,M
RACS_1014-56A_5272,151.64928,-57.198214,13523.286,M
RACS_1014-56A_5271,151.675001,-57.21028,13523.286,M
RACS_1014-56A_5270,151.664372,-57.196853,13523.286,M
RACS_1014-56A_5269,151.653076,-57.215199,13523.286,M
RACS_1014-56A_5268,151.666563,-57.206004,13523.286,M
RACS_1014-56A_6019,150.237092,-57.582478,1002.134,S
RACS_1014-56A_6209,149.892005,-57.064334,1636.399,M
RACS_1014-56A_6210,149.881721,-57.062066,1636.399,M
RACS_1014-56A_6211,149.869987,-57.066564,1636.399,M
RACS_1014-56A_6212,149.89411,-57.07174,1636.399,M
RACS_1014-56A_6213,149.87615,-57.072806,1636.399,M
RACS_1014-56A_6214,149.877949,-57.06705,1636.399,M
RACS_1014-56A_6266,149.820246,-56.911299,2260.095,M
RACS_1014-56A_6267,149.753857,-56.880158,2260.095,M
RACS_1014-56A_6264,149.812124,-56.908674,2260.095,M
RACS_1014-56A_6265,149.745851,-56.85939,2260.095,M
RACS_1027-50A_7665,154.185807,-51.187425,1031.197,M
RACS_1027-50A_7666,154.191941,-51.18477,1031.197,M
RACS_1027-50A_7667,154.207232,-51.178806,1031.197,M
RACS_1027-50A_7668,154.189244,-51.188806,1031.197,M
RACS_1027-50A_7669,154.188387,-51.178924,1031.197,M
RACS_1027-50A_7664,154.202016,-51.181231,1031.197,M
RACS_1045-62A_1687,167.504834,-61.307453,2147.02,M
RACS_1045-62A_8934,167.503859,-61.28211,2147.02,M
RACS_1045-62A_1954,166.911532,-61.821094,1568.231,M
RACS_1045-62A_1952,166.920826,-61.802356,1568.231,M
RACS_1045-62A_1951,166.917361,-61.823095,1568.231,M
RACS_1045-62A_1953,166.920311,-61.810519,1568.231,M
RACS_1045-62A_8936,166.904368,-61.803603,1568.231,M
RACS_1045-62A_2572,165.247953,-60.839424,1167.547,M
RACS_1045-62A_2573,165.273426,-60.849045,1167.547,M
RACS_1045-62A_2574,165.2407,-60.84087,1167.547,M
RACS_1045-62A_2611,165.476757,-63.422941,1194.182,M
RACS_1045-62A_8946,165.472363,-63.413019,1194.182,M
RACS_1045-62A_8947,165.458529,-63.424314,1194.182,M
RACS_1045-62A_8954,164.581813,-61.079246,1223.088,M
RACS_1045-62A_8953,164.58761,-61.079935,1223.088,M
RACS_1045-62A_8956,164.426411,-60.538475,1140.335,S
RACS_1045-62A_2965,164.080656,-60.118553,3709.824,M
RACS_1045-62A_2966,164.11267,-60.109458,3709.824,M
RACS_1045-62A_2967,164.125285,-60.077244,3709.824,M
RACS_1045-62A_2968,164.126971,-60.08829,3709.824,M
RACS_1045-62A_2969,164.139127,-60.094936,3709.824,M
RACS_1045-62A_8967,163.937201,-59.778308,1058.658,M
RACS_1045-62A_8964,163.862352,-59.793966,1058.658,M
RACS_1045-62A_3031,163.955544,-59.782429,1058.658,M
RACS_1045-62A_3880,161.929148,-62.287315,1091.674,M
RACS_1045-62A_3881,161.891938,-62.294092,1091.674,M
RACS_1045-62A_3934,161.820651,-63.863748,1523.095,M
RACS_1045-62A_3935,161.823185,-63.863749,1523.095,M
RACS_1045-62A_3936,161.825257,-63.862753,1523.095,M
RACS_1045-62A_4046,161.488113,-59.789036,1810.193,S
RACS_1045-62A_4071,161.439584,-60.173434,1146.379,M
RACS_1045-62A_4072,161.445652,-60.154811,1146.379,M
RACS_1045-62A_8983,161.350818,-60.328986,1398.975,S
RACS_1045-62A_9084,161.251215,-59.645232,23354.097,S
RACS_1045-62A_4137,161.224998,-64.590681,1219.757,S
RACS_1045-62A_4276,160.881211,-60.295933,1534.827,M
RACS_1045-62A_4275,160.90841,-60.306479,1534.827,M
RACS_1045-62A_4274,160.899396,-60.29851,1534.827,M
RACS_1045-62A_4277,160.873619,-60.291166,1534.827,M
RACS_1045-62A_4272,160.924172,-60.324479,1534.827,M
RACS_1045-62A_4273,160.887671,-60.30739,1534.827,M
RACS_1045-62A_4278,160.881825,-60.314076,1534.827,M
RACS_1045-62A_4286,160.913923,-59.675254,4981.42,S
RACS_1045-62A_4317,160.826205,-59.49722,1030.24,S
RACS_1045-62A_5491,158.176958,-59.299061,5277.615,S
RACS_1056-56A_3198,167.491991,-57.351845,1500.692,M
RACS_1056-56A_3197,167.499272,-57.352461,1500.692,M
RACS_1056-56A_3199,167.504082,-57.353716,1500.692,M
RACS_1056-56A_3200,167.497845,-57.350157,1500.692,M
RACS_1056-56A_3772,166.410696,-58.830782,1065.801,M
RACS_1056-56A_3770,166.417483,-58.832896,1065.801,M
RACS_1056-56A_3773,166.393036,-58.824684,1065.801,M
RACS_1056-56A_3771,166.399655,-58.827091,1065.801,M
RACS_1056-56A_9407,159.445217,-58.793115,1412.387,S
RACS_1135-62A_2201,179.483924,-62.516069,1016.441,M
RACS_1135-62A_2202,179.427017,-62.545544,1016.441,M
RACS_1135-62A_3961,175.774802,-63.081368,1380.505,M
RACS_1135-62A_3960,175.779031,-63.080476,1380.505,M
RACS_1135-62A_4466,174.492276,-60.571391,1065.635,S
RACS_1135-62A_5902,171.132226,-62.227225,2158.321,M
RACS_1135-62A_5892,171.196909,-62.220168,2158.321,M
RACS_1135-62A_5893,171.243257,-62.233735,2158.321,M
RACS_1135-62A_5894,171.223727,-62.213532,2158.321,M
RACS_1135-62A_5895,171.215853,-62.216672,2158.321,M
RACS_1135-62A_5896,171.188173,-62.232698,2158.321,M
RACS_1135-62A_5897,171.185599,-62.22052,2158.321,M
RACS_1135-62A_5898,171.204053,-62.219904,2158.321,M
RACS_1135-62A_5901,171.200048,-62.226861,2158.321,M
RACS_1135-62A_5899,171.213964,-62.23092,2158.321,M
RACS_1135-62A_5900,171.175811,-62.229156,2158.321,M
RACS_1135-62A_9194,171.155763,-59.265252,9751.349,M
RACS_1135-62A_6009,171.175342,-59.273455,9751.349,M
RACS_1135-62A_6010,171.151377,-59.263045,9751.349,M
RACS_1135-62A_6794,169.13613,-61.482044,3352.112,M
RACS_1135-62A_6791,169.131585,-61.499072,3352.112,M
RACS_1135-62A_6792,169.135659,-61.499333,3352.112,M
RACS_1135-62A_6793,169.11643,-61.493965,3352.112,M
RACS_1135-62A_6795,169.150966,-61.499749,3352.112,M
RACS_1135-62A_6887,168.944121,-61.212022,8676.389,S
RACS_1135-62A_6932,168.787149,-61.281494,39961.443,M
RACS_1135-62A_6933,168.753111,-61.267687,39961.443,M
RACS_1135-62A_9210,168.737825,-61.229177,60272.883,S
RACS_1135-62A_9372,168.767056,-60.840197,1078.708,S
RACS_1135-62A_9211,168.665467,-61.37511,5023.213,S
RACS_1135-62A_7256,168.019858,-61.314185,36034.253,M
RACS_1135-62A_7257,167.989866,-61.312022,36034.253,M
RACS_1135-62A_7258,167.97578,-61.309826,36034.253,M
RACS_1135-62A_7259,168.0328,-61.294517,36034.253,M
RACS_1135-62A_7260,167.957401,-61.31791,36034.253,M
RACS_1135-62A_7261,167.968253,-61.325865,36034.253,M
RACS_1135-62A_7262,167.966804,-61.312839,36034.253,M
RACS_1135-62A_7263,168.039559,-61.293564,36034.253,M
RACS_1135-62A_7264,168.002819,-61.338289,36034.253,M
RACS_1135-62A_7265,168.038778,-61.311373,36034.253,M
RACS_1135-62A_7297,167.979542,-60.635573,1865.157,M
RACS_1135-62A_9219,167.946424,-60.657551,1865.157,M
RACS_1135-62A_9220,167.91331,-60.66596,1865.157,M
RACS_1135-62A_7298,167.972517,-60.624,1865.157,M
RACS_1135-62A_9221,167.988893,-60.64685,1865.157,M
RACS_1135-62A_9216,168.19547,-59.792892,3222.686,M
RACS_1135-62A_9217,168.176308,-59.792398,3222.686,M
RACS_1135-62A_9218,168.186202,-59.784492,3222.686,M
RACS_1135-62A_7312,168.191708,-59.791279,3222.686,M
RACS_1135-62A_9373,168.045628,-60.599427,1452.047,M
RACS_1135-62A_9374,168.002735,-60.61683,1452.047,M
RACS_1135-62A_9375,168.082234,-60.583136,1452.047,M
RACS_1138-56A_7418,171.341833,-56.069155,1125.2,M
RACS_1138-56A_7419,171.335631,-56.06978,1125.2,M
RACS_1224-62A_2331,191.891444,-63.63781,1030.344,M
RACS_1224-62A_9777,191.923314,-63.621284,1030.344,M
RACS_1224-62A_3538,189.018691,-61.850006,3456.152,M
RACS_1224-62A_3539,189.012325,-61.855171,3456.152,M
RACS_1224-62A_3540,189.002311,-61.855105,3456.152,M
RACS_1224-62A_3541,189.006654,-61.845735,3456.152,M
RACS_1224-62A_3542,188.975653,-61.854247,3456.152,M
RACS_1224-62A_3543,189.031073,-61.846713,3456.152,M
RACS_1224-62A_3544,188.995759,-61.842592,3456.152,M
RACS_1224-62A_3545,188.998576,-61.848211,3456.152,M
RACS_1224-62A_3546,189.03476,-61.840047,3456.152,M
RACS_1224-62A_3701,188.73593,-61.635829,3348.595,M
RACS_1224-62A_3700,188.727526,-61.658853,3348.595,M
RACS_1224-62A_3699,188.695932,-61.634435,3348.595,M
RACS_1224-62A_3692,188.744721,-61.659184,3348.595,M
RACS_1224-62A_3698,188.756444,-61.664109,3348.595,M
RACS_1224-62A_3697,188.709231,-61.651744,3348.595,M
RACS_1224-62A_3696,188.697668,-61.660131,3348.595,M
RACS_1224-62A_3695,188.716646,-61.641842,3348.595,M
RACS_1224-62A_3694,188.740206,-61.6675,3348.595,M
RACS_1224-62A_3693,188.731908,-61.695392,3348.595,M
RACS_1224-62A_3691,188.713676,-61.661113,3348.595,M
RACS_1224-62A_3681,188.725234,-61.647774,3348.595,M
RACS_1224-62A_3689,188.740197,-61.648786,3348.595,M
RACS_1224-62A_3688,188.681576,-61.649062,3348.595,M
RACS_1224-62A_3687,188.758127,-61.697129,3348.595,M
RACS_1224-62A_3686,188.698255,-61.626345,3348.595,M
RACS_1224-62A_3685,188.720349,-61.658893,3348.595,M
RACS_1224-62A_3684,188.708646,-61.648839,3348.595,M
RACS_1224-62A_3683,188.744453,-61.662814,3348.595,M
RACS_1224-62A_3682,188.74577,-61.692256,3348.595,M
RACS_1224-62A_3702,188.71456,-61.67137,3348.595,M
RACS_1224-62A_3679,188.74775,-61.666624,3348.595,M
RACS_1224-62A_3678,188.712039,-61.637012,3348.595,M
RACS_1224-62A_3690,188.729661,-61.631601,3348.595,M
RACS_1224-62A_3680,188.713118,-61.659927,3348.595,M
RACS_1224-62A_4207,187.798352,-63.194759,1488.006,S
RACS_1224-62A_5195,185.462727,-64.127566,1935.23,M
RACS_1224-62A_5196,185.462704,-64.129312,1935.23,M
RACS_1224-62A_5811,184.0314,-62.96433,1048.995,S
RACS_1224-62A_5840,183.849969,-63.024486,4375.034,M
RACS_1224-62A_5837,183.925719,-63.059147,4375.034,M
RACS_1224-62A_5839,183.879542,-63.021564,4375.034,M
RACS_1224-62A_5838,183.844902,-63.023617,4375.034,M
RACS_1224-62A_5880,183.844934,-62.922358,2928.683,S
RACS_1224-62A_6061,183.475326,-62.542571,1251.737,M
RACS_1224-62A_6062,183.400727,-62.532528,1251.737,M
RACS_1224-62A_6203,183.14695,-62.894809,1805.485,S
RACS_1224-62A_6494,182.514403,-62.823032,18177.929,M
RACS_1224-62A_6493,182.46681,-62.841823,18177.929,M
RACS_1224-62A_6492,182.506367,-62.832182,18177.929,M
RACS_1224-62A_6491,182.452758,-62.813833,18177.929,M
RACS_1224-62A_6490,182.480754,-62.784924,18177.929,M
RACS_1224-62A_6489,182.497186,-62.832048,18177.929,M
RACS_1224-62A_6488,182.487129,-62.82476,18177.929,M
RACS_1224-62A_6487,182.551084,-62.789472,18177.929,M
RACS_1224-62A_6486,182.501468,-62.827408,18177.929,M
RACS_1224-62A_6485,182.514806,-62.83646,18177.929,M
RACS_1224-62A_6577,182.274881,-63.268534,1235.479,M
RACS_1224-62A_6575,182.258213,-63.263379,1235.479,M
RACS_1224-62A_6576,182.255878,-63.266046,1235.479,M
RACS_1224-62A_7070,181.020959,-63.366786,1407.877,M
RACS_1224-62A_7071,181.030419,-63.361755,1407.877,M
RACS_1224-62A_7072,181.014522,-63.340622,1407.877,M
RACS_1224-62A_7073,181.000412,-63.360513,1407.877,M
RACS_1224-62A_7074,181.001422,-63.371941,1407.877,M
RACS_1224-62A_7075,180.987352,-63.357187,1407.877,M
RACS_1224-62A_7076,181.034371,-63.349337,1407.877,M
RACS_1224-62A_7141,180.378883,-65.553671,1041.004,M
RACS_1224-62A_7140,180.40887,-65.56073,1041.004,M
RACS_1224-62A_7139,180.31531,-65.54214,1041.004,M
RACS_1224-62A_7138,180.387842,-65.55888,1041.004,M
RACS_1224-62A_7137,180.29721,-65.540042,1041.004,M
RACS_1224-62A_7136,180.415838,-65.563367,1041.004,M
RACS_1224-62A_7135,180.322854,-65.547292,1041.004,M
RACS_1224-62A_7199,180.68882,-63.118041,1986.847,M
RACS_1224-62A_7197,180.796939,-63.134486,1986.847,M
RACS_1224-62A_7196,180.766714,-63.133253,1986.847,M
RACS_1224-62A_7195,180.684592,-63.135568,1986.847,M
RACS_1224-62A_7198,180.792528,-63.137796,1986.847,M
RACS_1224-62A_7193,180.695799,-63.118718,1986.847,M
RACS_1224-62A_7192,180.807387,-63.120854,1986.847,M
RACS_1224-62A_7191,180.763942,-63.130075,1986.847,M
RACS_1224-62A_7194,180.782804,-63.116824,1986.847,M
RACS_1230-68A_3230,193.441897,-65.803607,1312.946,M
RACS_1230-68A_3231,193.441253,-65.802265,1312.946,M
RACS_1230-68A_3232,193.436057,-65.805049,1312.946,M
RACS_1230-68A_4373,191.186622,-66.644318,1128.743,M
RACS_1230-68A_4371,191.097263,-66.643834,1128.743,M
RACS_1230-68A_4370,191.092319,-66.609562,1128.743,M
RACS_1230-68A_4369,191.297566,-66.654551,1128.743,M
RACS_1230-68A_4368,191.289594,-66.663822,1128.743,M
RACS_1230-68A_4367,191.223696,-66.66536,1128.743,M
RACS_1230-68A_4366,191.230728,-66.648345,1128.743,M
RACS_1230-68A_4365,191.235445,-66.644242,1128.743,M
RACS_1230-68A_4372,191.06068,-66.626064,1128.743,M
RACS_1230-68A_4363,191.069852,-66.612571,1128.743,M
RACS_1230-68A_4362,191.26854,-66.652663,1128.743,M
RACS_1230-68A_4361,191.068904,-66.623007,1128.743,M
RACS_1230-68A_4360,191.089095,-66.617218,1128.743,M
RACS_1230-68A_4359,191.260179,-66.652992,1128.743,M
RACS_1230-68A_4358,191.17653,-66.632705,1128.743,M
RACS_1230-68A_4357,191.227926,-66.658469,1128.743,M
RACS_1230-68A_4356,191.120124,-66.621191,1128.743,M
RACS_1230-68A_4364,191.280967,-66.6541,1128.743,M
RACS_1230-68A_6757,186.129915,-66.838933,2993.312,S
RACS_1314-62A_2408,203.128811,-62.753503,1627.95,M
RACS_1314-62A_2409,203.134847,-62.840168,1627.95,M
RACS_1314-62A_2410,203.147374,-62.758301,1627.95,M
RACS_1314-62A_2412,203.132816,-62.773616,1627.95,M
RACS_1314-62A_2413,203.205789,-62.807464,1627.95,M
RACS_1314-62A_2414,203.169564,-62.795552,1627.95,M
RACS_1314-62A_2411,203.178424,-62.810197,1627.95,M
RACS_1314-62A_2764,202.076897,-61.019827,1232.935,M
RACS_1314-62A_2767,202.032275,-61.022185,1232.935,M
RACS_1314-62A_2766,202.063692,-61.020142,1232.935,M
RACS_1314-62A_2765,202.021132,-61.021192,1232.935,M
RACS_1314-62A_2768,202.057892,-61.022536,1232.935,M
RACS_1314-62A_2942,201.580638,-61.378451,16261.757,M
RACS_1314-62A_2945,201.551072,-61.386909,16261.757,M
RACS_1314-62A_2944,201.562258,-61.377915,16261.757,M
RACS_1314-62A_2943,201.551239,-61.378152,16261.757,M
RACS_1314-62A_3429,200.319095,-63.023045,1396.035,M
RACS_1314-62A_3428,200.332825,-63.036287,1396.035,M
RACS_1314-62A_3427,200.33782,-63.018079,1396.035,M
RACS_1314-62A_3426,200.381762,-63.01473,1396.035,M
RACS_1314-62A_3430,200.312625,-63.039598,1396.035,M
RACS_1314-62A_4062,198.642014,-62.716169,1664.965,M
RACS_1314-62A_4061,198.585101,-62.74327,1664.965,M
RACS_1314-62A_9017,198.554424,-61.140198,1309.755,M
RACS_1314-62A_8934,198.545909,-61.09736,1309.755,M
RACS_1314-62A_8935,198.607974,-61.121883,1309.755,M
RACS_1314-62A_8936,198.515506,-61.106852,1309.755,M
RACS_1314-62A_4110,198.499793,-62.394804,2498.793,M
RACS_1314-62A_4111,198.488318,-62.409993,2498.793,M
RACS_1314-62A_4113,198.462933,-62.407732,2498.793,M
RACS_1314-62A_4112,198.466119,-62.394979,2498.793,M
RACS_1314-62A_4223,198.205519,-62.61599,1242.628,S
RACS_1314-62A_4247,198.181826,-62.564909,12836.758,M
RACS_1314-62A_4252,198.08902,-62.576889,12836.758,M
RACS_1314-62A_4251,198.161851,-62.585299,12836.758,M
RACS_1314-62A_4250,198.111165,-62.573592,12836.758,M
RACS_1314-62A_4249,198.128087,-62.571234,12836.758,M
RACS_1314-62A_4248,198.144258,-62.568001,12836.758,M
RACS_1314-62A_4246,198.113396,-62.551111,12836.758,M
RACS_1314-62A_4245,198.123369,-62.578543,12836.758,M
RACS_1314-62A_4267,198.141427,-62.618919,2313.875,S
RACS_1314-62A_4302,198.075509,-62.704018,3437.722,M
RACS_1314-62A_4301,198.065658,-62.705703,3437.722,M
RACS_1314-62A_4328,197.976619,-62.785226,1742.545,S
RACS_1314-62A_4337,197.941672,-62.48702,4342.022,M
RACS_1314-62A_4338,197.882821,-62.540918,4342.022,M
RACS_1314-62A_4373,197.8426,-62.579322,5646.228,S
RACS_1314-62A_4383,197.809306,-62.749425,2323.395,S
RACS_1314-62A_8943,197.748652,-62.701316,1998.932,S
RACS_1314-62A_4429,197.722851,-62.619245,3835.773,S
RACS_1314-62A_4823,196.782507,-61.237923,1104.906,M
RACS_1314-62A_4824,196.787018,-61.234446,1104.906,M
RACS_1314-62A_4822,196.784156,-61.237522,1104.906,M
RACS_1314-62A_4862,196.506591,-62.744379,1540.478,S
RACS_1314-62A_6719,192.623371,-61.572036,1375.558,M
RACS_1314-62A_6715,192.558221,-61.584157,1375.558,M
RACS_1314-62A_6716,192.593276,-61.571987,1375.558,M
RACS_1314-62A_6717,192.600558,-61.573924,1375.558,M
RACS_1314-62A_6718,192.605528,-61.596057,1375.558,M
RACS_1314-62A_6720,192.598199,-61.594569,1375.558,M
RACS_1314-62A_6714,192.605456,-61.589646,1375.558,M
RACS_1314-62A_6713,192.61981,-61.580931,1375.558,M
RACS_1314-62A_6712,192.585185,-61.58954,1375.558,M
RACS_1314-62A_6711,192.57312,-61.577812,1375.558,M
